222110

86, 360, 467
401, 53, 60
323, 80, 274
165, 115, 250
217, 248, 118, 388
55, 238, 157, 335
352, 59, 298, 442
334, 430, 408
27, 347, 12
450, 218, 74
452, 222, 93, 9
186, 129, 224, 183
406, 457, 282, 284
201, 110, 133
421, 305, 300
437, 333, 377
212, 24, 75
332, 264, 176
407, 233, 399
191, 154, 320, 57
311, 104, 47
197, 140, 366, 324
58, 145, 309, 350
225, 292, 21, 336
37, 228, 393
15, 43, 196
125, 168, 426, 371
67, 188, 51
420, 293, 270
439, 286, 38
1, 114, 19
220, 459, 131, 342
308, 134, 83
370, 246, 152, 432
378, 261, 267
363, 41, 429
123, 255, 297, 387
343, 106, 265, 77
3, 289, 213
243, 99, 383, 356
438, 307, 97
319, 216, 94
68, 374, 194
384, 142, 208
434, 200, 52, 415
56, 31, 39
353, 372, 249
304, 329, 435
340, 327, 170, 34
451, 302, 328
109, 325, 215, 126
232, 287, 448, 445
192, 317, 315
453, 382, 465
358, 422, 190, 96
101, 42, 397
245, 207, 54
210, 394, 281
338, 69, 341, 219
211, 221, 29
349, 4, 20
117, 375, 258
411, 79, 66
18, 428, 345
28, 25, 468, 337
260, 455, 413
98, 252, 177
386, 95, 278, 229
355, 405, 257
449, 414, 65, 135
463, 466, 367
272, 146, 164, 461
240, 404, 179, 158
124, 100, 64, 424
128, 330, 13
36, 71, 2
410, 247, 202
227, 409, 331, 344
242, 418, 348
462, 443, 49, 395
156, 234, 214
403, 433, 150
163, 11, 120, 299
271, 127, 237, 301
373, 8, 288
16, 440, 464
48, 111, 357
253, 290, 88, 180
456, 166, 419
136, 181, 285
380, 147, 454, 92
303, 82, 193
269, 241, 354, 254
396, 195, 294, 46
263, 256, 151
400, 235, 226
376, 17, 223, 155
339, 279, 276, 32
143, 306, 204, 351
138, 144, 187
169, 30, 283
33, 379, 160, 91
87, 70, 62, 262
189, 14, 185
5, 361, 23
368, 175, 22
137, 119, 171, 174
178, 364, 130, 402
259, 161, 425
44, 72, 103, 184
113, 122, 173
172, 321, 40
412, 121, 244
231, 295, 310, 167
391, 365, 112
441, 390, 35, 268
236, 63, 73
81, 280, 102, 78
444, 6, 159
369, 446, 90
359, 85, 316
61, 436, 423
108, 277, 50
416, 251, 139
322, 45, 318
198, 266, 392, 389
153, 76, 314
296, 89, 273
312, 460, 7
84, 427, 458, 313
206, 431, 209
107, 398, 239
275, 116, 326, 26
199, 447, 346, 291
417, 132, 148
182, 230, 381
105, 203, 362
205, 162, 141
385, 149, 10
