221824

240, 404, 179, 158
194, 374, 68
81, 280, 102, 78
28, 25, 468, 337
451, 302, 328
367, 466, 463
319, 94, 216
3, 289, 213
58, 145, 309, 350
324, 366, 140, 197
391, 365, 112
219, 341, 69, 338
416, 251, 139
424, 64, 100, 124
369, 446, 90
300, 421, 305
402, 130, 364, 178
371, 426, 168, 125
159, 6, 444
393, 228, 37
384, 142, 208
176, 264, 332
165, 115, 250
288, 8, 373
445, 448, 287, 232
316, 85, 359
378, 261, 267
33, 379, 160, 91
196, 43, 15
268, 35, 390, 441
98, 252, 177
429, 363, 41
349, 4, 20
9, 93, 222, 452
272, 146, 164, 461
54, 207, 245
381, 230, 182
16, 440, 464
347, 12, 27
322, 45, 318
67, 188, 51
23, 361, 5
86, 360, 467
408, 430, 334
40, 321, 172
19, 114, 1
220, 106, 148, 343
453, 382, 465
388, 118, 248, 217
7, 460, 312
299, 163, 11, 120
211, 221, 29
180, 88, 290, 253
262, 87, 70, 62
185, 14, 189
101, 42, 397
399, 233, 407
32, 276, 279, 339
401, 53, 60
107, 398, 239
226, 235, 400
311, 104, 47
136, 181, 285
415, 52, 200, 434
386, 95, 278, 229
167, 310, 295, 231
141, 162, 205
335, 157, 238, 55
109, 325, 215, 126
270, 293, 420
66, 79, 411
82, 303, 193
413, 455, 260
199, 447, 346, 291
137, 119, 171, 174
437, 333, 377
44, 72, 103, 184
351, 204, 306, 143
73, 236, 63
410, 247, 202
439, 286, 38
150, 433, 403
354, 223, 131, 417
342, 274, 376, 254
314, 76, 153
74, 218, 450
186, 129, 224, 183
214, 234, 156
133, 110, 201
352, 59, 298, 442
387, 297, 255, 123
2, 71, 36
83, 134, 308
227, 409, 331, 344
357, 111, 48
259, 161, 425
456, 166, 419
61, 436, 423
50, 277, 108
362, 203, 105
269, 241, 17, 80
257, 405, 355
283, 30, 169
191, 154, 320, 57
173, 122, 113
249, 372, 353
187, 144, 138
368, 175, 22
128, 330, 13
412, 121, 244
348, 418, 242
395, 49, 443, 462
151, 256, 263
34, 170, 327, 340
209, 431, 206
336, 21, 292, 225
345, 428, 18
304, 329, 435
281, 394, 210
26, 326, 116, 275
449, 414, 65, 135
296, 89, 273
97, 307, 438
92, 454, 147, 380
370, 246, 152, 432
385, 149, 10
265, 459, 132
212, 24, 75
243, 99, 383, 356
39, 31, 56
358, 422, 190, 96
117, 375, 258
198, 266, 392, 389
457, 406, 282, 284
84, 427, 458, 313
301, 237, 127, 271
315, 317, 192
77, 155, 323
46, 294, 195, 396
