148791

115, 119, 298, 110
215, 247, 45, 268
95, 13, 277, 187
235, 107, 111, 118
281, 68, 177, 220
102, 63, 212, 285
225, 216, 70, 258
254, 346, 182, 344
204, 62, 172, 355
7, 232, 333, 21
374, 190, 305, 100
337, 276, 308, 34
278, 42, 359, 80
105, 361, 239, 36
66, 373, 370, 328
9, 19, 228, 261
273, 195, 339, 259
97, 133, 287, 270
296, 345, 51, 112
210, 103, 15, 260
250, 178, 331, 264
219, 50, 200, 334
275, 317, 93, 211
311, 279, 372, 14
206, 74, 106, 91
134, 292, 83, 248
343, 116, 375, 301
166, 161, 368, 170
188, 221, 18, 129
155, 117, 257, 252
175, 148, 181, 48
94, 126, 214, 186
46, 354, 288, 87
193, 88, 3, 41
262, 32, 185, 139
127, 263, 207, 54
365, 315, 81, 49
142, 145, 283, 136
38, 295, 269, 20
191, 271, 64, 323
369, 52, 289, 101
58, 57, 201, 209
137, 234, 10, 153
37, 16, 151, 338
249, 56, 67, 322
53, 6, 332, 312
330, 256, 17, 246
29, 78, 156, 251
198, 35, 342, 280
358, 152, 90, 231
167, 217, 147, 122
303, 5, 320, 108
241, 114, 313, 61
158, 302, 44, 40
149, 291, 176, 233
164, 146, 79, 179
11, 351, 237, 196
31, 131, 213, 304
224, 324, 208, 316
109, 255, 184, 43
174, 165, 162, 272
85, 326, 25, 123
199, 230, 242, 39
96, 245, 65, 171
89, 72, 222
347, 350, 367, 325
362, 71, 59, 353
150, 82, 154, 314
135, 284, 169, 2
113, 189, 194, 265
73, 98, 236, 253
138, 4, 307, 229
55, 300, 76, 340
299, 30, 227, 294
86, 341, 130, 192
293, 8, 266, 319
183, 69, 286, 27
26, 120, 226, 23
223, 197, 140, 173
75, 336, 92, 335
205, 128, 274, 143
99, 348, 180, 24
141, 267, 218, 310
12, 282, 297, 364
121, 357, 60, 318
363, 327, 125, 104
28, 360, 163, 321
202, 244, 33, 144
366, 329, 203, 47
124, 243, 238, 77
84, 1, 306, 356
159, 22, 349, 157
132, 309, 168, 160
240, 371, 352, 290
