147713

173, 253, 236, 140
275, 317, 93, 211
228, 245, 65, 171
144, 75, 92, 335
233, 355, 204, 98
265, 108, 189, 113
39, 242, 230, 43
68, 128, 205, 307
182, 176, 291, 149
64, 345, 51, 112
364, 297, 101, 289
318, 60, 357, 121
225, 219, 216, 70
301, 375, 116, 343
155, 328, 373, 66
174, 165, 162, 272
356, 306, 1, 84
333, 16, 151, 338
374, 305, 190, 32
266, 202, 324, 224
254, 346, 344, 73
9, 261, 258, 59
187, 277, 13, 19
325, 350, 367, 24
41, 3, 18, 129
85, 123, 34, 337
109, 221, 184, 255
322, 67, 56, 249
47, 203, 329, 366
95, 273, 195, 96
276, 229, 138, 4
76, 300, 55, 299
358, 152, 90, 231
42, 359, 209, 278
321, 360, 163, 238
14, 372, 279, 40
91, 106, 74, 206
183, 69, 286, 27
309, 168, 132, 54
252, 117, 257, 334
264, 161, 368, 166
243, 126, 94, 124
370, 363, 327, 125
226, 120, 188, 26
310, 218, 353, 311
89, 222, 347
148, 175, 29, 78
122, 147, 217, 167
210, 103, 15, 260
330, 223, 197, 256
37, 100, 262, 7
172, 45, 247, 215
341, 130, 86, 241
332, 312, 296, 271
235, 107, 111, 118
336, 134, 244, 33
12, 282, 61, 339
259, 186, 214, 28
2, 153, 10, 169
154, 323, 191, 180
105, 361, 239, 36
50, 200, 52, 369
303, 320, 5, 194
127, 263, 207, 304
139, 185, 268, 62
23, 17, 246, 80
362, 71, 141, 267
270, 287, 133, 97
319, 158, 302, 44
11, 237, 196, 104
110, 298, 119, 115
25, 281, 308, 326
87, 288, 354, 46
280, 340, 342, 35
250, 178, 198, 331
72, 102, 159, 170
284, 135, 293, 8
143, 274, 177, 220
313, 156, 251, 114
77, 292, 83, 248
157, 22, 63, 349
142, 145, 283, 136
179, 79, 146, 164
49, 81, 315, 365
160, 201, 57, 58
20, 269, 295, 38
181, 48, 192, 351
99, 6, 53, 348
137, 234, 208, 316
88, 232, 21, 193
290, 352, 371, 240
212, 82, 150, 285
227, 294, 199, 30
31, 131, 213, 314
