147713

58, 57, 201, 160
319, 158, 302, 44
280, 340, 342, 35
347, 222, 89
73, 344, 346, 254
206, 74, 106, 91
30, 199, 294, 227
369, 52, 200, 50
72, 102, 159, 170
173, 253, 236, 140
70, 216, 219, 225
157, 22, 63, 349
11, 237, 196, 104
326, 308, 281, 25
115, 119, 298, 110
260, 15, 103, 210
168, 309, 132, 54
8, 293, 135, 284
212, 150, 82, 285
28, 214, 186, 259
87, 288, 354, 46
316, 208, 234, 137
358, 152, 90, 231
23, 17, 246, 80
187, 277, 13, 19
164, 146, 79, 179
276, 229, 138, 4
193, 21, 232, 88
7, 262, 100, 37
314, 213, 131, 31
167, 217, 147, 122
78, 29, 175, 148
220, 177, 274, 143
84, 1, 306, 356
370, 363, 327, 125
335, 92, 75, 144
62, 268, 185, 139
181, 48, 192, 351
124, 94, 126, 243
77, 292, 83, 248
27, 286, 69, 183
313, 251, 156, 114
275, 317, 93, 211
365, 315, 81, 49
166, 368, 161, 264
304, 207, 263, 127
241, 86, 130, 341
180, 191, 323, 154
40, 279, 372, 14
270, 287, 133, 97
272, 162, 165, 174
226, 120, 188, 26
194, 5, 320, 303
362, 71, 141, 267
224, 324, 202, 266
256, 197, 223, 330
348, 53, 6, 99
318, 60, 357, 121
20, 269, 295, 38
85, 123, 34, 337
240, 371, 352, 290
172, 45, 247, 215
238, 163, 360, 321
39, 242, 230, 43
41, 3, 18, 129
47, 203, 329, 366
271, 296, 312, 332
374, 305, 190, 32
255, 184, 221, 109
249, 56, 67, 322
68, 128, 205, 307
98, 204, 355, 233
171, 65, 245, 228
33, 244, 134, 336
118, 111, 107, 235
250, 178, 198, 331
112, 51, 345, 64
333, 16, 151, 338
12, 282, 61, 339
301, 375, 116, 343
299, 55, 300, 76
265, 108, 189, 113
169, 10, 153, 2
252, 117, 257, 334
36, 239, 361, 105
311, 353, 218, 310
95, 273, 195, 96
325, 350, 367, 24
9, 261, 258, 59
278, 209, 359, 42
155, 328, 373, 66
182, 176, 291, 149
364, 297, 101, 289
142, 145, 283, 136
