148791

330, 256, 17, 246
29, 78, 156, 251
85, 326, 25, 123
334, 200, 50, 219
175, 148, 181, 48
355, 172, 62, 204
167, 217, 147, 122
102, 63, 212, 285
174, 165, 162, 272
215, 247, 45, 268
149, 291, 176, 233
84, 1, 306, 356
113, 189, 194, 265
311, 279, 372, 14
364, 297, 282, 12
39, 242, 230, 199
183, 69, 286, 27
211, 93, 317, 275
99, 348, 180, 24
2, 169, 284, 135
38, 295, 269, 20
366, 329, 203, 47
170, 368, 161, 166
281, 68, 177, 220
264, 331, 178, 250
340, 76, 300, 55
139, 185, 32, 262
46, 354, 288, 87
61, 313, 114, 241
101, 289, 52, 369
337, 276, 308, 34
231, 90, 152, 358
144, 33, 244, 202
80, 359, 42, 278
252, 257, 117, 155
73, 98, 236, 253
224, 324, 208, 316
210, 103, 15, 260
105, 361, 239, 36
259, 339, 195, 273
54, 207, 263, 127
158, 302, 44, 40
143, 274, 128, 205
363, 327, 125, 104
132, 309, 168, 160
138, 4, 307, 229
109, 255, 184, 43
322, 67, 56, 249
209, 201, 57, 58
112, 51, 345, 296
225, 216, 70, 258
26, 120, 226, 23
37, 16, 151, 338
192, 130, 341, 86
124, 243, 238, 77
335, 92, 336, 75
344, 182, 346, 254
94, 126, 214, 186
187, 277, 13, 95
222, 72, 89
141, 267, 218, 310
7, 232, 333, 21
28, 360, 163, 321
11, 351, 237, 196
100, 305, 190, 374
270, 287, 133, 97
325, 367, 350, 347
299, 30, 227, 294
323, 64, 271, 191
118, 111, 107, 235
318, 60, 357, 121
223, 197, 140, 173
134, 292, 83, 248
53, 6, 332, 312
157, 349, 22, 159
319, 266, 8, 293
343, 116, 375, 301
31, 131, 213, 304
129, 18, 221, 188
108, 320, 5, 303
49, 81, 315, 365
280, 342, 35, 198
110, 298, 119, 115
353, 59, 71, 362
328, 370, 373, 66
171, 65, 245, 96
206, 74, 106, 91
179, 79, 146, 164
136, 283, 145, 142
153, 10, 234, 137
41, 3, 88, 193
240, 371, 352, 290
150, 82, 154, 314
261, 228, 19, 9
