147713

70, 216, 219, 225
181, 48, 192, 351
46, 354, 288, 87
339, 61, 282, 12
91, 106, 74, 206
19, 13, 277, 187
215, 247, 45, 172
228, 171, 65, 245
59, 258, 261, 9
26, 188, 120, 226
84, 1, 306, 356
358, 152, 90, 231
154, 323, 191, 180
280, 340, 342, 35
232, 88, 21, 193
50, 200, 52, 369
160, 201, 57, 58
304, 207, 263, 127
316, 208, 234, 137
4, 138, 229, 276
112, 51, 345, 64
275, 317, 93, 211
183, 69, 286, 27
39, 242, 230, 43
210, 103, 15, 260
85, 123, 34, 337
143, 274, 177, 220
97, 133, 287, 270
72, 102, 159, 170
139, 185, 268, 62
311, 353, 218, 310
366, 329, 203, 47
266, 202, 324, 224
7, 262, 100, 37
374, 305, 190, 32
289, 101, 297, 364
233, 355, 204, 98
330, 223, 197, 256
321, 360, 163, 238
25, 281, 308, 326
331, 198, 178, 250
271, 296, 312, 332
265, 108, 189, 113
325, 350, 367, 24
348, 53, 6, 99
362, 71, 141, 267
167, 217, 147, 122
240, 371, 352, 290
80, 246, 17, 23
285, 82, 150, 212
338, 151, 16, 333
68, 128, 205, 307
33, 244, 134, 336
36, 239, 361, 105
140, 236, 253, 173
248, 83, 292, 77
14, 372, 279, 40
194, 5, 320, 303
148, 175, 29, 78
169, 10, 153, 2
259, 186, 214, 28
118, 111, 107, 235
284, 135, 293, 8
125, 327, 363, 370
11, 237, 196, 104
365, 315, 81, 49
144, 75, 92, 335
313, 251, 156, 114
318, 60, 357, 121
341, 130, 86, 241
31, 131, 213, 314
322, 67, 56, 249
142, 145, 283, 136
54, 132, 309, 168
252, 117, 257, 334
110, 298, 119, 115
44, 302, 158, 319
227, 294, 199, 30
278, 209, 359, 42
174, 165, 162, 272
243, 126, 94, 124
254, 346, 344, 73
347, 222, 89
182, 176, 291, 149
255, 184, 221, 109
349, 63, 22, 157
129, 18, 3, 41
264, 161, 368, 166
66, 373, 328, 155
164, 146, 79, 179
301, 375, 116, 343
96, 195, 273, 95
20, 269, 295, 38
76, 300, 55, 299
