147713

28, 214, 186, 259
88, 232, 21, 193
240, 371, 352, 290
356, 306, 1, 84
301, 375, 116, 343
238, 163, 360, 321
19, 13, 277, 187
122, 147, 217, 167
137, 234, 208, 316
129, 18, 3, 41
364, 297, 101, 289
313, 251, 156, 114
265, 108, 189, 113
264, 161, 368, 166
233, 355, 204, 98
31, 131, 213, 314
362, 71, 141, 267
272, 162, 165, 174
9, 261, 258, 59
143, 274, 177, 220
374, 305, 190, 32
12, 282, 61, 339
46, 354, 288, 87
215, 247, 45, 172
358, 152, 90, 231
170, 159, 102, 72
30, 199, 294, 227
311, 353, 218, 310
334, 257, 117, 252
335, 92, 75, 144
54, 132, 309, 168
99, 6, 53, 348
276, 229, 138, 4
332, 312, 296, 271
366, 329, 203, 47
336, 134, 244, 33
318, 60, 357, 121
243, 126, 94, 124
14, 372, 279, 40
280, 340, 342, 35
255, 184, 221, 109
330, 223, 197, 256
91, 106, 74, 206
142, 145, 283, 136
319, 158, 302, 44
260, 15, 103, 210
7, 262, 100, 37
325, 350, 367, 24
149, 291, 176, 182
224, 324, 202, 266
68, 128, 205, 307
365, 315, 81, 49
235, 107, 111, 118
181, 48, 192, 351
8, 293, 135, 284
27, 286, 69, 183
194, 5, 320, 303
254, 346, 344, 73
80, 246, 17, 23
77, 292, 83, 248
140, 236, 253, 173
347, 222, 89
97, 133, 287, 270
338, 151, 16, 333
304, 207, 263, 127
95, 273, 195, 96
104, 196, 237, 11
39, 242, 230, 43
42, 359, 209, 278
160, 201, 57, 58
285, 82, 150, 212
179, 79, 146, 164
26, 188, 120, 226
110, 298, 119, 115
148, 175, 29, 78
228, 245, 65, 171
331, 198, 178, 250
169, 10, 153, 2
322, 67, 56, 249
341, 130, 86, 241
180, 191, 323, 154
139, 185, 268, 62
275, 317, 93, 211
337, 34, 123, 85
125, 327, 363, 370
155, 328, 373, 66
70, 216, 219, 225
25, 281, 308, 326
349, 63, 22, 157
112, 51, 345, 64
299, 55, 300, 76
36, 239, 361, 105
50, 200, 52, 369
20, 269, 295, 38
