147713

25, 281, 308, 326
44, 302, 158, 319
330, 223, 197, 256
2, 153, 10, 169
32, 190, 305, 374
98, 204, 355, 233
259, 186, 214, 28
260, 15, 103, 210
37, 100, 262, 7
39, 242, 230, 43
301, 375, 116, 343
9, 261, 258, 59
173, 253, 236, 140
143, 274, 177, 220
23, 17, 246, 80
113, 189, 108, 265
142, 145, 283, 136
212, 150, 82, 285
335, 92, 75, 144
73, 344, 346, 254
179, 79, 146, 164
187, 277, 13, 19
264, 161, 368, 166
341, 130, 86, 241
349, 63, 22, 157
84, 1, 306, 356
35, 342, 340, 280
313, 251, 156, 114
155, 328, 373, 66
27, 286, 69, 183
104, 196, 237, 11
336, 134, 244, 33
36, 239, 361, 105
20, 269, 295, 38
290, 352, 371, 240
248, 83, 292, 77
321, 360, 163, 238
24, 367, 350, 325
331, 198, 178, 250
271, 296, 312, 332
31, 131, 213, 314
149, 291, 176, 182
112, 51, 345, 64
72, 102, 159, 170
322, 67, 56, 249
41, 3, 18, 129
76, 300, 55, 299
168, 309, 132, 54
224, 324, 202, 266
50, 200, 52, 369
70, 216, 219, 225
174, 165, 162, 272
358, 152, 90, 231
167, 217, 147, 122
211, 93, 317, 275
307, 205, 128, 68
46, 354, 288, 87
14, 372, 279, 40
303, 320, 5, 194
124, 94, 126, 243
30, 199, 294, 227
333, 16, 151, 338
270, 287, 133, 97
206, 74, 106, 91
348, 53, 6, 99
339, 61, 282, 12
255, 184, 221, 109
318, 60, 357, 121
139, 185, 268, 62
78, 29, 175, 148
115, 119, 298, 110
172, 45, 247, 215
316, 208, 234, 137
334, 257, 117, 252
235, 107, 111, 118
362, 71, 141, 267
245, 65, 171, 228
49, 81, 315, 365
337, 34, 123, 85
370, 363, 327, 125
351, 192, 48, 181
193, 21, 88, 232
304, 207, 263, 127
154, 323, 191, 180
42, 359, 209, 278
160, 201, 57, 58
96, 195, 273, 95
347, 222, 89
8, 293, 135, 284
26, 188, 120, 226
311, 353, 218, 310
364, 297, 101, 289
276, 229, 138, 4
47, 203, 329, 366
