147713

31, 131, 213, 314
338, 151, 16, 333
46, 354, 288, 87
284, 135, 293, 8
129, 18, 3, 41
180, 191, 323, 154
58, 57, 201, 160
290, 352, 371, 240
32, 190, 305, 374
125, 327, 363, 370
157, 22, 63, 349
28, 214, 186, 259
44, 302, 158, 319
337, 34, 123, 85
187, 277, 13, 19
7, 262, 100, 37
362, 71, 141, 267
266, 202, 324, 224
173, 253, 236, 140
73, 344, 346, 254
49, 81, 315, 365
194, 5, 320, 303
76, 300, 55, 299
96, 195, 273, 95
307, 205, 128, 68
265, 108, 189, 113
310, 218, 353, 311
193, 21, 88, 232
233, 355, 204, 98
369, 52, 200, 50
211, 93, 317, 275
9, 261, 258, 59
260, 15, 103, 210
77, 292, 83, 248
149, 291, 176, 182
23, 17, 246, 80
330, 223, 197, 256
212, 150, 82, 285
155, 328, 373, 66
252, 117, 257, 334
231, 90, 152, 358
174, 165, 162, 272
35, 342, 340, 280
172, 45, 247, 215
24, 367, 350, 325
26, 188, 120, 226
243, 126, 94, 124
20, 269, 295, 38
142, 145, 283, 136
220, 177, 274, 143
206, 74, 106, 91
332, 312, 296, 271
148, 175, 29, 78
54, 132, 309, 168
289, 101, 297, 364
278, 209, 359, 42
2, 153, 10, 169
326, 308, 281, 25
84, 1, 306, 356
112, 51, 345, 64
331, 198, 178, 250
104, 196, 237, 11
70, 216, 219, 225
33, 244, 134, 336
335, 92, 75, 144
167, 217, 147, 122
322, 67, 56, 249
164, 146, 79, 179
228, 171, 65, 245
72, 102, 159, 170
227, 294, 199, 30
12, 282, 61, 339
181, 48, 192, 351
114, 156, 251, 313
166, 368, 161, 264
343, 116, 375, 301
241, 86, 130, 341
14, 372, 279, 40
318, 60, 357, 121
105, 361, 239, 36
238, 163, 360, 321
255, 184, 221, 109
183, 69, 286, 27
4, 138, 229, 276
366, 329, 203, 47
62, 268, 185, 139
43, 230, 242, 39
348, 53, 6, 99
235, 107, 111, 118
137, 234, 208, 316
347, 222, 89
127, 263, 207, 304
110, 298, 119, 115
97, 133, 287, 270
