42084

133, 54, 99, 69, 73, 47, 89, 13, 162
188, 7, 37, 156, 49, 51, 151, 59
1, 152, 124, 292, 230, 261, 9, 75
35, 43, 123, 32, 40, 8, 44, 130
187, 332, 121, 197, 267, 113, 67
153, 139, 36, 64, 207, 29, 120, 327
84, 264, 180, 131, 126, 117, 87, 249
293, 245, 247, 244, 228, 181, 132, 158
254, 235, 56, 86, 28, 105, 102, 125, 309
107, 57, 226, 19, 281, 263, 111
339, 260, 176, 198, 342, 305, 288, 223
270, 233, 141, 80, 315, 300, 22, 219
45, 2, 5, 98, 4, 291, 313, 27
285, 14, 81, 278, 243, 70, 308
20, 167, 58, 23, 95, 253, 6, 11
212, 31, 262, 335, 201, 79, 66, 343, 96
92, 62, 17, 100, 252, 71, 299
112, 16, 52, 148, 53, 48, 50, 74
185, 41, 246, 15, 72, 224, 301, 30
168, 214, 138, 33, 175, 297, 234, 304
272, 337, 76, 110, 55, 238, 241
10, 46, 192, 165, 240, 184, 277, 182
154, 119, 34, 60, 3, 159, 163, 137, 21
211, 331, 218, 202, 205, 172, 340, 341
179, 91, 83, 42, 269, 161, 90, 294
213, 250, 61, 25, 209, 142, 229, 190, 275
77, 195, 150, 231, 144, 149, 65, 39
251, 186, 326, 328, 323, 274, 103, 266
303, 170, 97, 109, 85, 236, 307
122, 136, 257, 68, 289, 317, 203, 239
336, 324, 129, 265, 232, 287, 310, 63, 256
160, 225, 38, 282, 220, 189, 215, 284
157, 78, 140, 183, 279, 116, 320, 106
314, 193, 227, 311, 273, 334, 242, 258
200, 174, 329, 216, 298, 169, 146, 194
312, 135, 94, 18, 101, 108, 164, 114
302, 82, 321, 316, 286, 166, 155, 306
217, 210, 276, 134, 318, 280, 177, 196
127, 283, 191, 199, 178, 295, 206
325, 115, 26, 171, 296, 104, 145, 12, 208
330, 255, 173, 259, 221, 222, 271, 290
118, 143, 147, 338, 333, 93, 24
248, 268, 204, 237, 128, 88, 319, 322
