42069

213, 250, 61, 25, 209, 142, 229, 190, 275
107, 57, 226, 19, 281, 263, 111
285, 14, 81, 278, 243, 70, 308
290, 271, 222, 221, 259, 173, 255, 330
284, 215, 189, 220, 282, 38, 225, 160
327, 120, 29, 207, 64, 36, 139, 153
20, 167, 58, 23, 95, 253, 6, 11
341, 340, 172, 205, 202, 218, 331, 211
158, 132, 181, 228, 244, 247, 245, 293
223, 288, 305, 342, 198, 176, 260, 339
325, 115, 26, 171, 296, 104, 145, 12, 208
77, 195, 150, 231, 144, 149, 65, 39
168, 214, 138, 33, 175, 297, 234, 304
272, 337, 76, 110, 55, 238, 241
179, 91, 83, 42, 269, 161, 90, 294
75, 9, 261, 230, 292, 124, 152, 1
309, 125, 102, 105, 86, 56, 28, 235, 254
219, 22, 300, 315, 80, 141, 233, 270
21, 137, 163, 159, 3, 60, 34, 119, 154
122, 136, 257, 68, 289, 317, 203, 239
67, 113, 267, 197, 121, 332, 187
127, 283, 191, 199, 178, 295, 206
157, 78, 140, 183, 279, 116, 320, 106
96, 343, 66, 79, 335, 262, 31, 201, 212
256, 63, 310, 287, 232, 265, 129, 324, 336
59, 151, 51, 49, 156, 37, 7, 188
27, 313, 291, 4, 98, 5, 2, 45
248, 268, 204, 237, 128, 88, 319, 322
54, 99, 69, 162, 13, 89, 47, 73, 133
118, 143, 147, 338, 333, 93, 24
303, 170, 97, 109, 85, 236, 307
200, 174, 329, 216, 298, 169, 146, 194
251, 186, 326, 328, 323, 274, 103, 266
130, 44, 8, 40, 32, 123, 43, 35
258, 242, 334, 273, 311, 227, 193, 314
92, 62, 17, 100, 252, 71, 299
217, 210, 276, 134, 318, 280, 177, 196
112, 16, 52, 148, 53, 48, 50, 74
30, 301, 224, 72, 15, 246, 41, 185
249, 87, 117, 126, 131, 180, 264, 84
10, 46, 192, 165, 240, 184, 277, 182
302, 82, 321, 316, 286, 166, 155, 306
114, 164, 108, 101, 18, 94, 135, 312
