42078

284, 215, 189, 220, 282, 38, 225, 160
92, 62, 17, 100, 252, 71, 299
179, 91, 83, 42, 269, 161, 90, 294
293, 245, 247, 244, 228, 181, 132, 158
112, 16, 52, 148, 53, 48, 50, 74
27, 313, 291, 4, 98, 5, 2, 45
133, 69, 73, 47, 89, 13, 162, 99, 54
302, 82, 321, 316, 286, 166, 155, 306
212, 31, 262, 335, 201, 79, 66, 343, 96
127, 283, 191, 199, 178, 295, 206
272, 337, 76, 110, 55, 238, 241
153, 139, 36, 64, 207, 29, 120, 327
194, 146, 169, 298, 216, 329, 174, 200
290, 271, 222, 221, 259, 173, 255, 330
341, 340, 172, 205, 202, 218, 331, 211
249, 87, 117, 126, 131, 180, 264, 84
168, 214, 138, 33, 175, 297, 234, 304
248, 268, 204, 237, 128, 88, 319, 322
122, 136, 257, 68, 289, 317, 203, 239
111, 263, 281, 19, 226, 57, 107
336, 324, 129, 265, 232, 287, 310, 63, 256
30, 301, 224, 72, 15, 246, 41, 185
285, 14, 81, 278, 243, 70, 308
188, 7, 37, 156, 49, 51, 151, 59
325, 115, 26, 171, 296, 104, 145, 12, 208
130, 44, 8, 40, 32, 123, 43, 35
312, 135, 94, 18, 101, 108, 164, 114
154, 119, 34, 60, 3, 159, 163, 137, 21
39, 65, 149, 144, 231, 150, 195, 77
219, 22, 300, 315, 80, 141, 233, 270
157, 78, 140, 183, 279, 116, 320, 106
275, 190, 229, 142, 209, 25, 61, 250, 213
118, 143, 147, 338, 333, 93, 24
258, 242, 334, 273, 311, 227, 193, 314
182, 277, 184, 240, 165, 192, 46, 10
254, 235, 56, 86, 28, 105, 102, 125, 309
11, 6, 253, 95, 23, 58, 167, 20
266, 103, 274, 323, 328, 326, 186, 251
223, 288, 305, 342, 198, 176, 260, 339
75, 9, 261, 230, 292, 124, 152, 1
67, 113, 267, 121, 197, 332, 187
307, 236, 85, 109, 97, 170, 303
196, 177, 280, 318, 134, 276, 210, 217
