42103

299, 71, 252, 100, 17, 62, 92
67, 113, 267, 121, 197, 332, 187
188, 7, 37, 156, 49, 51, 151, 59
35, 43, 123, 32, 40, 8, 44, 130
206, 295, 191, 283, 127, 199, 178
336, 324, 129, 265, 232, 287, 310, 63, 256
248, 268, 204, 237, 128, 88, 319, 322
217, 210, 276, 134, 318, 280, 177, 196
200, 174, 329, 216, 298, 169, 146, 194
75, 9, 261, 230, 292, 124, 152, 1
185, 41, 246, 15, 72, 224, 301, 30
339, 260, 176, 198, 342, 305, 288, 223
285, 14, 81, 278, 243, 70, 308
114, 164, 108, 101, 18, 94, 135, 312
249, 87, 117, 126, 131, 180, 264, 84
213, 250, 61, 25, 209, 142, 229, 190, 275
208, 12, 145, 104, 296, 171, 26, 115, 325
284, 215, 189, 220, 282, 38, 225, 160
107, 57, 226, 19, 281, 263, 111
27, 313, 291, 4, 98, 5, 2, 45
331, 218, 202, 205, 172, 211, 340, 341
162, 13, 89, 47, 73, 69, 99, 54, 133
327, 120, 29, 207, 64, 36, 139, 153
254, 235, 28, 56, 86, 105, 102, 125, 309
290, 271, 222, 221, 259, 173, 255, 330
74, 50, 48, 53, 148, 52, 16, 112
118, 143, 147, 338, 333, 93, 24
157, 78, 140, 183, 279, 116, 320, 106
306, 155, 166, 286, 316, 321, 82, 302
307, 236, 85, 109, 97, 170, 303
270, 233, 141, 80, 315, 300, 22, 219
20, 167, 58, 23, 95, 253, 6, 11
258, 242, 334, 273, 311, 227, 193, 314
21, 137, 163, 159, 3, 60, 34, 119, 154
266, 103, 274, 323, 328, 326, 186, 251
77, 195, 150, 231, 144, 149, 65, 39
10, 46, 192, 165, 240, 184, 277, 182
96, 343, 66, 79, 201, 335, 262, 31, 212
179, 91, 83, 42, 269, 161, 90, 294
272, 337, 76, 110, 55, 238, 241
239, 203, 317, 289, 68, 257, 136, 122
304, 234, 297, 175, 33, 138, 214, 168
158, 132, 181, 228, 244, 247, 245, 293
