27042

28, 109
38, 9, 132, 47, 108, 65, 100, 85, 25, 118, 215, 146, 48, 51, 196, 8, 43, 177
175, 97, 71, 199, 209, 141, 17, 75, 226, 187, 176, 63, 4, 163, 194, 56, 77, 39
180, 80, 172, 191, 41, 188, 117, 37, 94, 174, 233, 79, 101, 113, 49, 222, 70, 62
66, 219, 67, 225, 44, 72, 151, 24, 30, 90, 126, 220, 207, 133, 40, 102, 13, 10
169, 81, 110, 136, 92, 15, 142, 64, 98, 16, 216, 36, 76, 147, 159, 20, 120, 29
21, 164, 195, 27, 234, 204, 124, 96, 34, 202, 128, 88, 52, 149, 68, 145, 2, 130
106, 74, 131, 11, 160, 116, 153, 178, 232, 143, 105, 83, 167, 203, 1, 148, 184, 224
192, 183, 14, 122, 50, 150, 189, 59, 82, 179, 181, 157, 78, 137, 186, 235, 212, 46
173, 115, 86, 158, 31, 111, 206, 182, 45, 53, 221, 121, 112, 93, 58, 95, 73, 7
200, 18, 19, 55, 42, 154, 99, 60, 193, 12, 127, 208, 139, 32, 134, 156, 125, 211
230, 23, 236, 54, 69, 197, 119, 140, 123, 103, 190, 144, 171, 6, 170, 91, 165, 185
168, 89, 231, 107, 227, 104, 198, 3, 161, 57, 5, 61, 213, 210, 228, 26, 84, 229
35, 214, 152, 22, 138, 218, 155, 33, 223, 217, 166, 205, 201, 162, 114, 87, 135, 129
