118409

109, 84, 160
171, 58, 156
166, 185
140, 206, 6
183, 138, 131
121, 135, 90
69, 136, 38
83, 71, 190
132, 62, 108
30, 173, 146
9, 5, 176
162, 85, 147
205, 74, 36
105, 68, 94
44, 42, 63
215, 8, 203
115, 127, 64
213, 19, 187
18, 56, 218
111, 119, 21
110, 107, 192
87, 164, 51
48, 7, 91
155, 181, 178
175, 159, 150
17, 184, 73
128, 96, 152
101, 163, 142
31, 153, 217
23, 14, 80
13, 99, 78
208, 1, 97
93, 112, 3
113, 204, 81
104, 174, 118
158, 129, 45
167, 114, 16
12, 70, 137
106, 35, 67
39, 32, 188
169, 154, 43
133, 161, 2
126, 145, 186
46, 66, 75
122, 27, 149
77, 117, 177
193, 124, 157
54, 151, 216
168, 59, 198
123, 194, 47
189, 139, 125
29, 33, 200
92, 130, 34
82, 98, 141
179, 170, 26
172, 165, 37
20, 41, 57
49, 24, 55
212, 148, 144
61, 52, 95
134, 89, 211
65, 72, 209
195, 28, 100
53, 102, 25
60, 197, 86
22, 15, 40
103, 143, 50
180, 4, 191
199, 182, 11
214, 79, 202
116, 76, 88
196, 10, 120
210, 201, 207
