118406

65, 72, 209
25, 102, 53
200, 33, 23
202, 79, 214
189, 139, 125
191, 4, 180
128, 96, 152
45, 129, 158
36, 74, 205
67, 35, 106
146, 173, 30
87, 164, 51
86, 197, 60
199, 182, 80
57, 41, 20
94, 68, 105
75, 66, 46
122, 27, 149
144, 148, 212
61, 52, 95
78, 99, 13
100, 28, 195
185, 166
115, 127, 64
218, 56, 18
38, 136, 69
160, 84, 109
26, 170, 179
203, 8, 215
111, 119, 21
121, 135, 90
123, 194, 47
171, 58, 156
118, 174, 104
93, 112, 3
169, 154, 43
177, 117, 77
186, 145, 126
198, 59, 168
16, 114, 167
192, 107, 110
188, 32, 39
172, 165, 37
134, 89, 211
22, 15, 40
63, 42, 44
12, 70, 137
208, 1, 97
207, 201, 210
29, 11, 14
176, 5, 9
48, 7, 91
190, 71, 83
193, 124, 157
73, 184, 17
183, 138, 131
116, 76, 88
132, 62, 108
178, 181, 155
150, 159, 175
6, 206, 140
196, 10, 120
50, 143, 103
187, 19, 213
2, 161, 133
82, 98, 141
49, 24, 55
113, 204, 81
101, 163, 142
92, 130, 34
162, 85, 147
31, 153, 217
216, 151, 54
