118406

123, 194, 47
160, 84, 109
141, 98, 82
116, 76, 88
57, 41, 20
91, 7, 48
185, 166
9, 5, 176
188, 32, 39
65, 72, 209
210, 201, 207
46, 66, 75
215, 8, 203
97, 1, 208
111, 119, 21
31, 153, 217
196, 10, 120
178, 181, 155
29, 11, 14
81, 204, 113
67, 35, 106
202, 79, 214
168, 59, 198
6, 206, 140
53, 102, 25
133, 161, 2
26, 170, 179
147, 85, 162
146, 173, 30
108, 62, 132
38, 136, 69
43, 154, 169
121, 135, 90
205, 74, 36
190, 71, 83
50, 143, 103
12, 70, 137
34, 130, 92
86, 197, 60
100, 28, 195
17, 184, 73
171, 58, 156
216, 151, 54
63, 42, 44
55, 24, 49
95, 52, 61
157, 124, 193
51, 164, 87
23, 33, 200
167, 114, 16
180, 4, 191
149, 27, 122
77, 117, 177
22, 15, 40
94, 68, 105
183, 138, 131
186, 145, 126
80, 182, 199
187, 19, 213
37, 165, 172
115, 127, 64
101, 163, 142
18, 56, 218
189, 139, 125
78, 99, 13
175, 159, 150
192, 107, 110
3, 112, 93
212, 148, 144
152, 96, 128
134, 89, 211
104, 174, 118
158, 129, 45
