118384

172, 165, 37
182, 28, 100
17, 73, 174
175, 159, 150
146, 173, 30
215, 8, 203
188, 32, 39
214, 79, 202
95, 52, 61
193, 124, 157
155, 181, 178
103, 143, 216
167, 114, 16
47, 194, 123
192, 107, 110
87, 164, 51
208, 1, 97
45, 129, 158
2, 161, 133
179, 170, 26
211, 89, 134
111, 119, 21
160, 84, 109
38, 136, 69
11, 14, 80
55, 24, 49
125, 139, 189
105, 68, 94
177, 117, 77
19, 199, 195
180, 4, 191
23, 118, 104
108, 62, 132
196, 10, 120
64, 127, 115
156, 58, 171
151, 50, 142
186, 145, 126
205, 74, 36
57, 41, 20
48, 7, 91
131, 138, 183
34, 130, 92
53, 102, 25
67, 35, 106
176, 5, 9
190, 71, 83
88, 76, 116
43, 154, 169
31, 153, 217
6, 206, 140
184, 213, 187
78, 99, 13
218, 56, 18
60, 197, 86
122, 27, 149
207, 201, 210
3, 112, 93
141, 98, 82
101, 163, 54
63, 42, 44
166, 185
212, 148, 144
168, 59, 198
147, 85, 162
22, 15, 40
152, 96, 128
90, 135, 121
65, 72, 209
46, 66, 75
81, 204, 113
29, 33, 200
137, 70, 12
