117595

91, 7, 48
170, 123, 47
141, 98, 82
109, 107, 110
161, 169, 43
9, 5, 176
154, 118, 104
87, 115, 164
151, 54, 55
94, 186, 145
106, 197, 86
72, 65, 2
192, 167, 16
83, 116, 88
171, 58, 156
216, 103, 50
26, 122, 27
59, 92, 168
61, 52, 95
28, 100, 126
125, 181, 155
166, 185
11, 14, 80
121, 135, 90
57, 102, 25
217, 31, 152
37, 175, 159
56, 218, 13
41, 20, 70
174, 73, 17
134, 89, 211
71, 190, 178
76, 36, 205
108, 62, 132
84, 160, 66
180, 4, 191
147, 85, 162
214, 79, 202
144, 200, 148
131, 138, 183
6, 206, 67
177, 77, 149
208, 1, 97
38, 40, 150
93, 3, 112
139, 179, 189
105, 68, 143
153, 165, 172
203, 44, 21
23, 29, 33
99, 78, 18
60, 140, 35
24, 49, 117
157, 124, 193
187, 42, 63
34, 133, 130
10, 45, 111
74, 137, 12
81, 204, 113
182, 199, 195
210, 201, 207
30, 173, 146
128, 96, 53
127, 64, 51
101, 163, 142
75, 46, 114
19, 213, 184
212, 69, 136
194, 120, 196
215, 8, 119
209, 15, 22
129, 158, 198
188, 32, 39
