118406

77, 117, 177
34, 130, 92
141, 98, 82
208, 1, 97
91, 7, 48
61, 52, 95
207, 201, 210
180, 4, 191
134, 89, 211
188, 32, 39
80, 182, 199
205, 74, 36
87, 164, 51
47, 194, 123
144, 148, 212
25, 102, 53
109, 84, 160
16, 114, 167
64, 127, 115
142, 163, 101
203, 8, 215
178, 181, 155
216, 151, 54
86, 197, 60
202, 79, 214
116, 76, 88
198, 59, 168
218, 56, 18
38, 136, 69
104, 174, 118
78, 99, 13
67, 35, 106
185, 166
209, 72, 65
125, 139, 189
179, 170, 26
49, 24, 55
187, 19, 213
73, 184, 17
30, 173, 146
57, 41, 20
190, 71, 83
75, 66, 46
108, 62, 132
22, 15, 40
93, 112, 3
81, 204, 113
45, 129, 158
195, 28, 100
200, 33, 23
193, 124, 157
29, 11, 14
133, 161, 2
9, 5, 176
110, 107, 192
120, 10, 196
186, 145, 126
43, 154, 169
152, 96, 128
175, 159, 150
137, 70, 12
50, 143, 103
90, 135, 121
162, 85, 147
37, 165, 172
63, 42, 44
171, 58, 156
94, 68, 105
140, 206, 6
21, 119, 111
122, 27, 149
183, 138, 131
217, 153, 31
