118384

156, 58, 171
133, 161, 2
196, 10, 120
212, 148, 144
67, 35, 106
88, 76, 116
132, 62, 108
134, 89, 211
149, 27, 122
166, 185
210, 201, 207
187, 213, 184
48, 7, 91
31, 153, 217
158, 129, 45
82, 98, 141
142, 50, 151
9, 5, 176
152, 96, 128
167, 114, 16
137, 70, 12
182, 28, 100
64, 127, 115
113, 204, 81
175, 159, 150
214, 79, 202
25, 102, 53
22, 15, 40
178, 181, 155
37, 165, 172
104, 118, 23
179, 170, 26
180, 4, 191
86, 197, 60
177, 117, 77
46, 66, 75
188, 32, 39
93, 112, 3
203, 8, 215
80, 14, 11
174, 73, 17
95, 52, 61
121, 135, 90
36, 74, 205
21, 119, 111
123, 194, 47
19, 199, 195
157, 124, 193
78, 99, 13
131, 138, 183
38, 136, 69
109, 84, 160
168, 59, 198
105, 68, 94
189, 139, 125
54, 163, 101
29, 33, 200
208, 1, 97
92, 130, 34
147, 85, 162
87, 164, 51
110, 107, 192
83, 71, 190
44, 42, 63
65, 72, 209
43, 154, 169
216, 143, 103
186, 145, 126
18, 56, 218
49, 24, 55
20, 41, 57
30, 173, 146
140, 206, 6
