118384

128, 96, 152
150, 159, 175
17, 73, 174
83, 71, 190
178, 181, 155
125, 139, 189
108, 62, 132
184, 213, 187
94, 68, 105
131, 138, 183
64, 127, 115
171, 58, 156
90, 135, 121
2, 161, 133
151, 50, 142
192, 107, 110
81, 204, 113
167, 114, 16
214, 79, 202
203, 8, 215
209, 72, 65
91, 7, 48
172, 165, 37
196, 10, 120
176, 5, 9
168, 59, 198
141, 98, 82
86, 197, 60
149, 27, 122
160, 84, 109
210, 201, 207
144, 148, 212
31, 153, 217
39, 32, 188
169, 154, 43
34, 130, 92
103, 143, 216
30, 173, 146
166, 185
29, 33, 200
22, 15, 40
106, 35, 67
3, 112, 93
162, 85, 147
116, 76, 88
111, 119, 21
195, 199, 19
211, 89, 134
75, 66, 46
6, 206, 140
11, 14, 80
36, 74, 205
54, 163, 101
57, 41, 20
123, 194, 47
63, 42, 44
126, 145, 186
157, 124, 193
25, 102, 53
26, 170, 179
23, 118, 104
180, 4, 191
45, 129, 158
87, 164, 51
13, 99, 78
61, 52, 95
97, 1, 208
77, 117, 177
182, 28, 100
137, 70, 12
69, 136, 38
49, 24, 55
18, 56, 218
