118409

47, 194, 123
213, 19, 187
12, 70, 137
167, 114, 16
216, 151, 54
81, 204, 113
65, 72, 209
196, 10, 120
188, 32, 39
44, 42, 63
13, 99, 78
94, 68, 105
192, 107, 110
218, 56, 18
90, 135, 121
37, 165, 172
101, 163, 142
2, 161, 133
156, 58, 171
195, 28, 100
55, 24, 49
212, 148, 144
40, 15, 22
186, 145, 126
11, 182, 199
38, 136, 69
50, 143, 103
95, 52, 61
26, 170, 179
20, 41, 57
31, 153, 217
208, 1, 97
25, 102, 53
176, 5, 9
183, 138, 131
104, 174, 118
150, 159, 175
200, 33, 29
157, 124, 193
146, 173, 30
189, 139, 125
73, 184, 17
166, 185
60, 197, 86
64, 127, 115
106, 35, 67
108, 62, 132
122, 27, 149
92, 130, 34
80, 14, 23
162, 85, 147
214, 79, 202
36, 74, 205
87, 164, 51
160, 84, 109
141, 98, 82
21, 119, 111
83, 71, 190
180, 4, 191
45, 129, 158
93, 112, 3
91, 7, 48
198, 59, 168
140, 206, 6
77, 117, 177
134, 89, 211
88, 76, 116
46, 66, 75
152, 96, 128
203, 8, 215
43, 154, 169
155, 181, 178
207, 201, 210
