118406

110, 107, 192
50, 143, 103
2, 161, 133
57, 41, 20
134, 89, 211
91, 7, 48
205, 74, 36
207, 201, 210
14, 11, 29
77, 117, 177
137, 70, 12
60, 197, 86
155, 181, 178
202, 79, 214
183, 138, 131
78, 99, 13
123, 194, 47
63, 42, 44
9, 5, 176
166, 185
64, 127, 115
132, 62, 108
160, 84, 109
116, 76, 88
95, 52, 61
190, 71, 83
54, 151, 216
152, 96, 128
144, 148, 212
189, 139, 125
81, 204, 113
179, 170, 26
217, 153, 31
65, 72, 209
186, 145, 126
80, 182, 199
141, 98, 82
43, 154, 169
167, 114, 16
6, 206, 140
17, 184, 73
142, 163, 101
69, 136, 38
75, 66, 46
218, 56, 18
118, 174, 104
105, 68, 94
121, 135, 90
200, 33, 23
106, 35, 67
198, 59, 168
196, 10, 120
111, 119, 21
146, 173, 30
195, 28, 100
92, 130, 34
147, 85, 162
156, 58, 171
208, 1, 97
149, 27, 122
51, 164, 87
93, 112, 3
188, 32, 39
215, 8, 203
45, 129, 158
53, 102, 25
55, 24, 49
37, 165, 172
180, 4, 191
213, 19, 187
22, 15, 40
157, 124, 193
175, 159, 150
