107989

61, 582, 505, 116, 233
520, 515, 121, 454, 289
82, 328, 341, 303, 268
30, 580, 171, 65, 111
266, 407, 405, 205, 192
432, 13, 502, 264, 181
517, 190, 220, 399, 526
281, 146, 351, 69, 535
558, 222, 419, 152, 290
332, 447, 625, 253, 412
562, 344, 357, 331, 543
62, 231, 471, 252, 545
554, 335, 311, 597, 113
417, 141, 302, 274, 628
546, 377, 285, 140, 7
277, 53, 383, 422, 413
362, 97, 117, 12, 28
497, 164, 177, 291, 216
71, 393, 442, 208, 360
564, 241, 388, 237, 279
70, 589, 487, 199, 512
456, 552, 508, 572, 76
392, 547, 421, 109, 446
103, 567, 85, 639, 153
626, 394, 246, 409, 337
118, 548, 504, 306, 270
173, 378, 297, 610, 391
81, 254, 294, 460, 470
131, 379, 19, 263, 550
17, 474, 196, 636, 130
429, 27, 382, 78, 156
466, 232, 560, 307, 643
400, 176, 477, 239, 593
579, 587, 553, 614, 2
38, 368, 238, 424, 60
484, 226, 533, 566, 403
401, 475, 227, 528, 651
169, 653, 506, 503, 93
230, 398, 416, 84, 630
314, 576, 110, 633, 451
514, 464, 79, 6, 204
108, 209, 608, 11, 371
450, 133, 179, 37, 485
635, 168, 465, 492, 571
321, 356, 602, 143, 21
323, 202, 172, 437
91, 646, 408, 623, 221
509, 645, 518, 72, 469
119, 348, 144, 64, 114
449, 519, 155, 225, 622
243, 223, 120, 606, 51
629, 501, 473, 247, 574
15, 215, 52, 271, 461
162, 157, 638, 3, 347
88, 124, 637, 448, 334
325, 493, 387, 245, 22
1, 345, 33, 516, 349
467, 641, 86, 203, 541
510, 25, 386, 107, 364
261, 511, 540, 350, 255
236, 390, 555, 186, 438
380, 529, 318, 160, 472
583, 600, 627, 613, 68
54, 381, 647, 521, 284
313, 158, 41, 228, 45
435, 616, 605, 365, 618
363, 581, 275, 259, 94
359, 483, 90, 433, 327
188, 145, 170, 224, 24
361, 163, 482, 161, 402
310, 189, 410, 115, 210
617, 426, 441, 187, 43
95, 340, 219, 149, 34
258, 604, 213, 249, 634
338, 458, 104, 217, 250
138, 495, 355, 5, 135
16, 194, 265, 423, 9
527, 184, 29, 42, 320
463, 234, 396, 182, 538
654, 598, 481, 476, 539
112, 159, 342, 26, 175
272, 406, 136, 522, 453
612, 459, 46, 106, 544
212, 154, 329, 343, 20
586, 96, 411, 201, 507
640, 468, 642, 549, 397
443, 621, 440, 494, 55
148, 276, 191, 260, 620
428, 592, 431, 500, 462
288, 551, 125, 384, 132
372, 273, 295, 287, 35
214, 31, 588, 49, 122
499, 367, 166, 206, 330
105, 563, 542, 282, 326
59, 649, 488, 39, 524
536, 134, 40, 309, 44
596, 185, 366, 559, 496
369, 315, 577, 346, 599
578, 333, 178, 151, 530
174, 123, 601, 590, 490
218, 611, 644, 142, 584
251, 77, 292, 523, 150
436, 455, 198, 8, 445
420, 36, 229, 18, 648
47, 89, 585, 575, 479
498, 444, 615, 486, 312
83, 257, 137, 278, 10
376, 624, 14, 128, 193
457, 195, 298, 305, 267
50, 269, 56, 561, 489
631, 404, 129, 98, 414
63, 650, 147, 395, 375
478, 80, 370, 568, 286
373, 180, 300, 632, 525
591, 101, 352, 127, 67
280, 607, 304, 491, 293
197, 301, 262, 565, 66
75, 235, 283, 324, 308
609, 354, 100, 316, 439
256, 619, 594, 532, 296
531, 4, 167, 358, 427
389, 183, 652, 299, 595
430, 480, 32, 336, 425
418, 99, 353, 573, 73
322, 319, 244, 415, 317
556, 102, 211, 48, 126
87, 242, 452, 557, 74
537, 57, 200, 570, 248
603, 513, 240, 92, 569
139, 385, 207, 23, 534
339, 374, 165, 58, 434
