16876

143, 32, 42, 3, 106, 73, 135, 21, 121, 54, 110, 41
151, 113, 82, 11, 77, 45, 83, 90, 51, 100, 91, 129
148, 13, 63, 64, 141, 43, 24, 156, 150, 8, 149, 71
17, 67, 4, 35, 6, 115, 55, 95, 105, 152, 56, 61
47, 5, 153, 76, 136, 112, 89, 81, 119, 2, 57, 88
49, 14, 120, 26, 128, 142, 62, 97, 87, 65, 16, 75
15, 147, 118, 20, 68, 36, 103, 93, 99, 69, 122, 38
34, 138, 25, 155, 22, 30, 74, 79, 84, 33, 48, 72
12, 60, 109, 114, 29, 58, 39, 10, 134, 52, 107, 18
23, 31, 140, 85, 144, 53, 123, 98, 154, 50, 133, 131
92, 137, 7, 28, 66, 94, 86, 132, 111, 102, 96, 59
37, 116, 19, 46, 145, 127, 104, 130, 124, 44, 27, 101
126, 1, 117, 9, 108, 40, 80, 146, 78, 125, 139, 70
