16890

148, 13, 63, 64, 141, 43, 24, 156, 150, 8, 149, 71
126, 1, 117, 9, 108, 40, 80, 146, 78, 125, 139, 70
151, 113, 82, 11, 77, 45, 83, 90, 51, 100, 91, 129
12, 60, 109, 114, 29, 58, 39, 10, 134, 52, 107, 18
61, 56, 152, 105, 95, 55, 115, 6, 35, 4, 67, 17
23, 31, 140, 85, 144, 53, 123, 98, 154, 50, 133, 131
2, 76, 119, 81, 89, 112, 136, 153, 5, 57, 47, 88
101, 27, 44, 124, 130, 104, 127, 145, 46, 19, 116, 37
15, 147, 118, 20, 68, 36, 103, 93, 99, 69, 122, 38
34, 79, 74, 138, 25, 155, 22, 30, 84, 33, 48, 72
49, 14, 120, 26, 128, 142, 62, 97, 87, 65, 16, 75
92, 137, 7, 28, 66, 94, 86, 111, 132, 102, 96, 59
143, 32, 42, 3, 106, 73, 135, 21, 121, 54, 110, 41
