16876

23, 31, 140, 85, 144, 53, 123, 98, 154, 50, 133, 131
126, 1, 117, 9, 108, 40, 80, 146, 78, 125, 139, 70
129, 91, 100, 51, 90, 83, 45, 77, 11, 82, 113, 151
75, 16, 65, 87, 97, 62, 142, 128, 26, 120, 14, 49
15, 147, 118, 20, 68, 36, 103, 93, 99, 69, 122, 38
17, 67, 4, 35, 6, 115, 55, 95, 105, 152, 56, 61
41, 110, 54, 121, 21, 135, 73, 106, 3, 42, 32, 143
148, 13, 63, 64, 141, 43, 24, 156, 150, 8, 149, 71
18, 107, 52, 134, 10, 39, 58, 29, 114, 109, 60, 12
92, 137, 7, 28, 66, 94, 86, 111, 132, 102, 96, 59
88, 57, 2, 119, 81, 89, 112, 136, 76, 153, 5, 47
101, 27, 44, 124, 130, 104, 127, 145, 46, 19, 116, 37
34, 138, 25, 155, 22, 30, 74, 79, 84, 33, 48, 72
