16884

143, 32, 42, 3, 106, 73, 135, 21, 121, 54, 110, 41
34, 138, 25, 155, 22, 30, 74, 79, 84, 33, 48, 72
92, 137, 7, 28, 66, 94, 86, 132, 111, 102, 96, 59
17, 67, 4, 35, 6, 115, 55, 95, 105, 152, 56, 61
70, 139, 125, 78, 146, 80, 40, 108, 9, 117, 1, 126
49, 14, 120, 26, 128, 142, 62, 97, 87, 65, 16, 75
2, 76, 119, 81, 89, 112, 136, 153, 5, 57, 47, 88
15, 147, 118, 20, 68, 36, 103, 93, 99, 69, 122, 38
131, 133, 50, 154, 98, 123, 53, 144, 85, 140, 31, 23
37, 116, 19, 46, 145, 127, 104, 130, 124, 44, 27, 101
12, 60, 109, 114, 29, 58, 39, 10, 134, 52, 107, 18
148, 13, 63, 64, 141, 43, 24, 156, 150, 8, 149, 71
129, 91, 100, 51, 90, 83, 45, 77, 11, 82, 113, 151
