78355

154, 220, 12, 157, 273, 192
171, 103, 82, 247, 147, 47
96, 208, 225, 65, 251, 284
33, 272, 156, 210, 212, 10
73, 39, 258, 245, 305, 252
150, 1, 131, 219, 173, 98
185, 216, 101, 166, 230, 250
202, 312, 181, 265, 2, 127
133, 81, 134, 112, 298, 44
32, 183, 278, 226, 296, 180
240, 60, 215, 237, 30, 199
87, 31, 168, 169
120, 228, 99, 50, 152, 55
108, 289, 92, 151, 264, 94
159, 29, 176, 179, 79, 236
129, 274, 6, 255, 288, 277
52, 67, 293, 27, 37, 204
18, 241, 135, 110, 74, 300
19, 7, 43, 233, 217, 313
63, 253, 200, 268, 259, 194
148, 72, 291, 186, 136, 146
287, 124, 263, 46, 294, 36
195, 58, 214, 137, 177, 270
165, 206, 45, 307, 315, 141
213, 128, 279, 119, 308, 175
20, 271, 95, 280, 84, 90
125, 130, 316, 260, 257, 40
275, 286, 4, 132, 281, 187
209, 142, 104, 227, 88, 188
223, 193, 178, 49, 243, 246
201, 53, 109, 5, 221, 290
21, 162, 311, 71, 198, 14
235, 123, 149, 182, 302, 143
167, 26, 196, 138, 207, 13
97, 66, 304, 86, 190, 107
57, 297, 158, 249, 242, 231
285, 160, 62, 218, 70, 299
76, 51, 256, 309, 80, 197
203, 139, 113, 77, 189, 310
9, 306, 23, 144, 282, 75
140, 163, 91, 28, 172, 191
234, 239, 56, 59, 266, 48
145, 244, 11, 301, 292, 38
64, 184, 69, 35, 114, 106
170, 25, 283, 254, 22, 269
78, 85, 42, 155, 15, 314
267, 116, 121, 100, 174, 115
93, 102, 164, 262, 61, 105
117, 205, 89, 224, 153, 238
248, 111, 222, 261, 68, 232
303, 118, 24, 276, 3, 41
211, 161, 83, 229, 8, 17
16, 126, 34, 295, 122, 54
