78357

272, 33, 156, 210, 212, 10
48, 266, 59, 56, 239, 234
250, 230, 166, 101, 216, 185
40, 257, 260, 316, 130, 125
246, 243, 49, 178, 193, 223
248, 111, 222, 261, 68, 232
202, 312, 181, 265, 2, 127
154, 220, 12, 157, 273, 192
75, 282, 144, 23, 306, 9
129, 274, 6, 255, 288, 277
41, 3, 276, 24, 118, 303
13, 207, 138, 196, 26, 167
187, 281, 132, 4, 286, 275
38, 292, 301, 11, 244, 145
300, 74, 110, 135, 241, 18
194, 259, 268, 200, 253, 63
98, 173, 219, 131, 1, 150
106, 114, 35, 69, 184, 64
285, 160, 62, 218, 70, 299
240, 60, 215, 237, 30, 199
284, 251, 65, 225, 208, 96
204, 37, 27, 293, 67, 52
287, 124, 263, 46, 294, 36
148, 72, 291, 186, 136, 146
140, 163, 91, 28, 172, 191
103, 128, 279, 119, 308, 175
87, 31, 168, 169
105, 61, 262, 164, 102, 93
203, 189, 310, 77, 113, 139
54, 122, 295, 34, 126, 16
165, 206, 45, 307, 315, 141
143, 302, 182, 149, 123, 235
159, 29, 176, 179, 79, 236
231, 242, 249, 158, 297, 57
197, 80, 309, 256, 51, 76
21, 162, 311, 71, 198, 14
252, 305, 258, 245, 39, 73
188, 88, 227, 104, 142, 209
290, 221, 5, 109, 53, 201
133, 81, 134, 112, 298, 44
97, 66, 86, 304, 190, 107
55, 152, 99, 50, 228, 120
314, 15, 155, 42, 85, 78
171, 213, 82, 247, 147, 47
94, 264, 151, 92, 289, 108
20, 271, 95, 280, 84, 90
170, 25, 283, 254, 22, 269
180, 296, 226, 278, 183, 32
115, 174, 100, 121, 116, 267
211, 161, 83, 229, 8, 17
19, 7, 43, 233, 217, 313
238, 153, 224, 89, 205, 117
270, 177, 137, 214, 58, 195
