78355

235, 123, 149, 182, 302, 143
52, 67, 293, 27, 37, 204
277, 288, 255, 6, 274, 129
223, 193, 178, 49, 243, 246
290, 221, 5, 109, 53, 201
285, 160, 62, 218, 70, 299
73, 39, 258, 245, 305, 252
127, 2, 265, 181, 312, 202
78, 85, 42, 155, 15, 314
167, 26, 196, 138, 207, 13
55, 152, 50, 99, 228, 120
180, 296, 226, 278, 183, 32
248, 111, 222, 261, 68, 232
115, 174, 100, 121, 116, 267
148, 72, 291, 186, 136, 146
195, 58, 214, 137, 177, 270
90, 84, 280, 95, 271, 20
185, 216, 101, 166, 230, 250
169, 168, 31, 87
191, 172, 28, 91, 163, 140
141, 315, 307, 45, 206, 165
154, 220, 12, 157, 273, 192
199, 30, 237, 215, 60, 240
19, 7, 43, 233, 217, 313
57, 297, 158, 249, 242, 231
310, 189, 77, 113, 139, 203
171, 103, 82, 247, 147, 47
108, 289, 92, 151, 264, 94
63, 253, 200, 268, 259, 194
211, 161, 83, 229, 8, 17
44, 298, 112, 134, 81, 133
40, 257, 260, 316, 130, 125
96, 208, 225, 65, 251, 284
105, 61, 262, 164, 102, 93
209, 142, 104, 227, 88, 188
48, 266, 59, 56, 239, 234
213, 128, 279, 119, 308, 175
9, 306, 23, 144, 282, 75
21, 162, 311, 71, 198, 14
187, 281, 132, 4, 286, 275
197, 80, 309, 256, 51, 76
16, 126, 34, 295, 122, 54
36, 294, 46, 263, 124, 287
41, 3, 276, 24, 118, 303
150, 1, 131, 219, 173, 98
117, 205, 89, 224, 153, 238
97, 66, 304, 86, 190, 107
18, 241, 135, 110, 74, 300
145, 244, 11, 301, 292, 38
159, 29, 176, 179, 79, 236
269, 22, 254, 283, 25, 170
33, 272, 156, 210, 212, 10
106, 114, 35, 69, 184, 64
