78362

9, 306, 23, 144, 282, 75
20, 271, 95, 280, 135, 241
187, 281, 132, 4, 286, 275
313, 217, 233, 43, 7, 19
269, 22, 254, 283, 25, 170
73, 39, 258, 245, 305, 252
231, 242, 249, 158, 297, 57
150, 1, 131, 219, 173, 98
41, 3, 276, 24, 118, 303
54, 122, 295, 34, 126, 16
194, 259, 268, 200, 253, 63
64, 184, 69, 35, 114, 106
310, 189, 77, 113, 139, 203
133, 81, 134, 112, 298, 44
165, 206, 45, 307, 315, 141
250, 230, 166, 101, 216, 185
277, 288, 255, 6, 274, 129
167, 26, 196, 138, 207, 13
140, 163, 91, 28, 172, 191
284, 251, 65, 225, 208, 96
120, 228, 50, 99, 152, 55
201, 53, 109, 5, 221, 290
148, 72, 291, 186, 136, 146
270, 177, 137, 58, 214, 195
18, 110, 90, 74, 300, 238
10, 212, 210, 156, 272, 33
299, 70, 218, 62, 160, 285
40, 257, 260, 316, 130, 125
107, 190, 86, 304, 66, 97
21, 162, 311, 71, 198, 14
145, 244, 11, 301, 292, 38
234, 239, 56, 59, 266, 48
117, 205, 89, 224, 84, 153
93, 102, 164, 262, 61, 105
236, 79, 179, 176, 29, 159
267, 116, 121, 100, 174, 115
209, 142, 104, 227, 88, 188
52, 67, 293, 27, 37, 204
211, 161, 83, 229, 8, 17
197, 80, 309, 256, 51, 76
223, 193, 178, 49, 243, 246
202, 312, 181, 265, 2, 127
248, 111, 222, 261, 68, 232
199, 30, 237, 215, 60, 240
235, 123, 149, 182, 302, 143
175, 308, 119, 279, 128, 213
94, 264, 151, 92, 289, 108
192, 273, 157, 12, 220, 154
78, 85, 42, 155, 15, 314
180, 296, 226, 278, 183, 32
36, 294, 46, 263, 124, 287
87, 31, 168, 169
171, 103, 82, 247, 147, 47
