329666

189, 55, 54, 23
163, 94, 221, 252, 353
426, 286, 326, 168, 70
716, 597, 567, 622
155, 429, 736, 533
439, 48, 361, 114, 187
126, 342, 389, 113, 25
808, 459, 709, 755
813, 861, 803, 227, 768
560, 726, 166, 864, 640
794, 603, 771, 894, 885
63, 627, 650, 858
781, 575, 478, 468
730, 739, 725, 523, 473
34, 57, 278, 220, 451
675, 735, 90, 596
243, 226, 52, 438
162, 419, 799, 250
830, 72, 392, 360
306, 422, 95, 719
324, 320, 399, 236, 401
576, 609, 856, 606, 178
175, 740, 256, 807, 661
107, 276, 447, 188
378, 366, 277, 798
10, 446, 776, 877
570, 847, 678, 5, 396
670, 337, 805, 305
310, 898, 520, 367
511, 467, 538, 691
203, 316, 6, 498
143, 648, 850, 502
483, 368, 500, 891, 504
700, 905, 876, 635, 896
574, 535, 786, 762, 821
676, 425, 583, 251
509, 809, 362, 796, 788, 707
810, 431, 493, 779, 580
150, 159, 12, 839, 348
22, 296, 380, 213
526, 649, 718, 881, 795
731, 849, 471, 525, 346
335, 455, 503, 347, 892
458, 857, 317, 543
911, 350, 899, 626
11, 295, 424, 209
761, 257, 403, 537, 180
594, 496, 476, 901
207, 138, 169, 195
233, 311, 356, 40
211, 836, 753, 764
340, 60, 629, 487, 641
46, 331, 339, 686, 112, 352
436, 9, 234, 272
909, 783, 292, 571
202, 224, 391, 559
157, 101, 120, 304
275, 105, 521, 411
174, 273, 17, 443
265, 852, 216, 299
612, 714, 463, 111, 545
97, 302, 82, 158
127, 765, 461, 820
572, 727, 751, 875, 28
854, 489, 695, 878
86, 106, 412, 50
582, 867, 871, 889, 47
349, 161, 231, 608, 685
748, 639, 494, 873, 409
20, 242, 343, 789
59, 615, 671, 518
345, 182, 551, 536
908, 135, 414, 371
290, 393, 329, 3
77, 13, 547, 318, 444
151, 558, 267, 684, 539
149, 200, 43, 604
14, 452, 652, 239
470, 544, 465, 778
186, 92, 824, 910
65, 694, 58, 131, 291
67, 912, 99, 303, 285
585, 440, 84, 262, 722
405, 454, 87, 435
689, 524, 827, 625
632, 469, 89, 501
592, 692, 900, 663
460, 621, 842, 729
563, 642, 404, 793
133, 156, 214, 62
766, 619, 868, 359
548, 733, 665, 586, 38
512, 681, 557, 893, 338
332, 442, 115, 18
869, 577, 185, 616
171, 895, 831, 787
354, 664, 802, 690
573, 91, 555, 602, 479
282, 699, 125, 630, 485
706, 590, 198, 782
697, 490, 750, 480
531, 365, 890, 481
553, 245, 826, 39, 264
656, 862, 844, 770, 289
834, 486, 495, 721
534, 914, 775, 421
522, 462, 328, 556, 777
817, 514, 33, 83
688, 297, 651, 308
196, 660, 741, 427
41, 659, 865, 102
64, 549, 244, 488
293, 669, 322, 561
377, 601, 270, 128
710, 613, 841, 546
584, 757, 806, 505, 274
152, 769, 410, 593, 121
44, 142, 199, 215
228, 357, 437, 838
271, 662, 385, 298, 93
449, 69, 708, 880, 636
734, 683, 323, 745
846, 37, 668, 744
564, 307, 673, 554
738, 235, 330, 66, 423
240, 314, 382, 144, 384
589, 631, 752, 499
183, 373, 334, 176
628, 254, 363, 484, 696
312, 887, 732, 103, 702, 441
874, 477, 801, 756, 472
418, 870, 16, 130, 754
383, 294, 76, 428
666, 797, 646, 475
136, 141, 370, 682
763, 600, 466, 591
24, 430, 634, 837, 672
287, 2, 51, 448
456, 397, 828, 129
812, 658, 886, 19
193, 703, 712, 492, 737
74, 42, 269, 529, 395
677, 687, 117, 369, 587
400, 643, 249, 759
237, 416, 219, 8
4, 116, 140, 232, 450
246, 309, 123, 375, 398
653, 811, 386, 516, 179
623, 860, 833, 569
780, 654, 848, 792
620, 364, 26, 217, 210
218, 172, 853, 843
190, 394, 206, 31
743, 61, 7, 381, 80
832, 884, 855, 835
139, 167, 204, 413, 110
433, 715, 515, 376, 255
711, 742, 578, 85
607, 506, 701, 517, 624
279, 341, 390, 197
705, 212, 327, 247, 134
773, 903, 568, 888
122, 32, 1, 406, 15
638, 618, 644, 720, 464
124, 510, 417, 181
445, 704, 194, 784
301, 552, 407, 605
372, 68, 351, 614
595, 879, 785, 913
100, 49, 154, 35
434, 566, 280, 581, 598
21, 223, 859, 248
268, 482, 818, 165
723, 263, 519, 379
491, 657, 840, 902
872, 698, 816, 146
205, 73, 415, 184
680, 863, 513, 904, 266
56, 201, 420, 208, 259
355, 132, 148, 118, 260
713, 647, 815, 819
674, 98, 374, 191
453, 845, 667, 45, 774
747, 258, 119, 823
814, 882, 897, 772
655, 906, 541, 104, 241
599, 588, 170, 177, 530
300, 633, 71, 693
565, 53, 717, 474, 746
562, 579, 829, 907
229, 137, 883, 253
528, 145, 508, 758
79, 408, 432, 321, 344, 238
497, 313, 617, 402
27, 36, 225, 261, 284
527, 825, 760, 388, 866
540, 724, 804, 637
173, 30, 457, 550
230, 96, 358, 75, 160
29, 532, 800, 153
507, 81, 679, 610, 822
222, 192, 164, 728
333, 767, 283, 281
851, 611, 915, 542, 387
645, 88, 790, 749
78, 319, 147, 336, 315
288, 791, 325, 108, 109
