190918

552, 499, 518, 559
64, 243, 211, 286
539, 378, 352, 466
107, 280, 178, 188
392, 253, 8
317, 442, 474, 547
44, 110, 219, 234
302, 479, 489, 482
307, 526, 334, 507
399, 356, 530
544, 85, 361
129, 132, 128
198, 494, 194, 393
345, 326, 116, 468
406, 423, 320, 388
585, 439, 517, 349
368, 476, 521, 303
471, 328, 572, 520
273, 210, 133, 200
259, 167, 91, 58
469, 432, 387
150, 318, 53
333, 257, 115, 70
458, 232, 181
463, 359, 571, 545
362, 570, 440, 470
45, 113, 272, 261
540, 379, 60, 535
224, 23, 329, 419
310, 241, 420, 498
15, 449, 166, 267
185, 144, 418, 308
274, 38, 313, 123
96, 260, 63, 405
549, 262, 202, 20
414, 120, 487
193, 119, 122, 25
59, 551, 452
222, 358, 515, 220
233, 227, 288
311, 430, 277, 189, 180
464, 528, 404
138, 124, 228, 225
580, 475, 301
433, 130, 137
436, 581, 207
381, 300, 240
22, 252, 32, 282
396, 556, 99, 297
298, 291, 118, 247
74, 496, 508
66, 256, 428, 105
398, 93, 67, 104
101, 36, 174, 158
152, 164, 268, 171
555, 403, 184, 312, 165
395, 139, 445, 34
246, 355, 182, 331
290, 76, 176, 438
179, 172, 330
266, 400, 108, 441
299, 92, 236, 374
30, 151, 95, 127
214, 7, 289, 238
495, 385, 426, 527
9, 235, 195
14, 149, 135
125, 451, 558, 372
190, 457, 447
519, 79, 13, 251
140, 503, 557
546, 292, 102
254, 160, 244, 33
534, 553, 296, 309
212, 183, 16
422, 258, 525
249, 231, 106
186, 173, 103, 117
31, 408, 275
29, 383, 145, 376
304, 554, 569, 203
444, 577, 100, 221
245, 199, 147, 143
314, 513, 402, 346
170, 287, 57
279, 153, 276, 283
584, 497, 511, 142
344, 531, 563, 295
155, 71, 1
380, 213, 506, 364
226, 17, 77, 209
389, 491, 5, 201
560, 196, 410
217, 230, 269
390, 481, 3, 365
500, 315, 488
271, 26, 121
538, 62, 41, 43
529, 371, 562, 270
412, 370, 575, 462
293, 357, 567, 416
19, 40, 265
578, 516, 322, 18
566, 239, 522
50, 163, 114, 126
472, 467, 401
242, 407, 454, 175
215, 323, 49, 565
360, 343, 80
177, 87, 255
89, 561, 366, 501
473, 486, 477, 490
384, 51, 583
429, 353, 411
306, 505, 564
90, 6, 88, 248
335, 485, 421
148, 97, 81, 435
453, 574, 541, 424
510, 548, 339, 483
54, 373, 504
397, 348, 205, 327
264, 169, 46
134, 579, 78, 460
69, 24, 216, 47
52, 284, 250
459, 532, 319, 465
512, 576, 391, 294
461, 354, 523
431, 550, 375, 568
61, 131, 367, 187
351, 582, 48, 434
456, 281, 425, 409
278, 146, 84, 161
493, 27, 350
83, 112, 159, 65
502, 455, 316
415, 533, 341
223, 524, 191, 109
336, 417, 321, 492
386, 448, 338, 347
68, 37, 39, 21
28, 10, 72
324, 484, 342, 480
11, 136, 73, 204
363, 141, 229, 162
446, 369, 437
157, 42, 168, 197
55, 35, 75, 285
154, 98, 12, 206
4, 573, 377, 478
543, 237, 514
394, 413, 94
332, 542, 382, 325
192, 427, 156, 86
536, 340, 509, 450
56, 208, 218
337, 263, 305, 537
82, 2, 111, 443
