190918

248, 88, 6, 90
519, 79, 13, 251
434, 48, 582, 351
290, 76, 176, 438
492, 321, 417, 336
254, 160, 244, 33
510, 548, 339, 483
549, 262, 202, 20
543, 237, 514
534, 553, 296, 309
345, 326, 116, 468
261, 272, 113, 45
80, 343, 360
546, 292, 102
187, 367, 131, 61
478, 377, 573, 4
473, 486, 477, 490
544, 85, 361
368, 476, 521, 303
469, 432, 387
466, 352, 378, 539
332, 542, 382, 325
374, 236, 92, 299
372, 558, 451, 125
285, 75, 35, 55
414, 120, 487
286, 211, 243, 64
206, 12, 98, 154
28, 10, 72
134, 579, 78, 460
453, 574, 541, 424
66, 256, 428, 105
421, 485, 335
46, 169, 264
412, 370, 575, 462
269, 230, 217
250, 284, 52
482, 489, 479, 302
415, 533, 341
310, 241, 420, 498
242, 407, 454, 175
246, 355, 182, 331
212, 183, 16
220, 515, 358, 222
297, 99, 556, 396
330, 172, 179
56, 208, 218
170, 287, 57
83, 112, 159, 65
274, 38, 313, 123
161, 84, 146, 278
344, 531, 563, 295
249, 231, 106
422, 258, 525
69, 24, 216, 47
547, 474, 442, 317
530, 356, 399
15, 449, 166, 267
137, 130, 433
501, 366, 561, 89
225, 228, 124, 138
578, 516, 322, 18
197, 168, 42, 157
566, 239, 522
394, 413, 94
500, 315, 488
221, 100, 577, 444
435, 81, 97, 148
44, 110, 219, 234
568, 375, 550, 431
181, 232, 458
436, 581, 207
86, 156, 427, 192
58, 91, 167, 259
82, 2, 111, 443
70, 115, 257, 333
314, 513, 402, 346
298, 291, 118, 247
21, 39, 37, 68
465, 319, 532, 459
386, 448, 338, 347
463, 359, 571, 545
101, 36, 174, 158
419, 329, 23, 224
304, 554, 569, 203
270, 562, 371, 529
214, 7, 289, 238
19, 40, 265
11, 136, 73, 204
255, 87, 177
446, 369, 437
538, 62, 41, 43
180, 189, 277, 430, 311
53, 318, 150
171, 268, 164, 152
121, 26, 271
209, 77, 17, 226
107, 280, 178, 188
200, 133, 210, 273
50, 163, 114, 126
384, 51, 583
393, 194, 494, 198
398, 93, 67, 104
266, 400, 108, 441
294, 391, 576, 512
327, 205, 348, 397
564, 505, 306
307, 526, 334, 507
165, 312, 184, 403, 555
523, 354, 461
447, 457, 190
527, 426, 385, 495
405, 63, 260, 96
410, 196, 560
186, 173, 103, 117
324, 484, 342, 480
155, 71, 1
193, 119, 122, 25
29, 383, 145, 376
502, 455, 316
8, 253, 392
504, 373, 54
279, 153, 276, 283
559, 518, 499, 552
416, 567, 357, 293
74, 496, 508
585, 439, 517, 349
240, 300, 381
456, 281, 425, 409
282, 32, 252, 22
140, 503, 557
129, 132, 128
109, 191, 524, 223
584, 497, 511, 142
275, 408, 31
401, 467, 472
537, 305, 263, 337
162, 229, 141, 363
288, 227, 233
30, 151, 95, 127
389, 491, 5, 201
215, 323, 49, 565
195, 235, 9
34, 445, 139, 395
471, 328, 572, 520
301, 475, 580
536, 340, 509, 450
429, 353, 411
390, 481, 3, 365
362, 570, 440, 470
59, 551, 452
245, 199, 147, 143
464, 528, 404
380, 213, 506, 364
185, 144, 418, 308
350, 27, 493
540, 379, 60, 535
135, 149, 14
388, 320, 423, 406
